user_id,age,last_salary_calculated,dependents_calculated,default_flag,using_lines_not_secured_personal_assets,debt_ratio,total_times_delayed_payment,age_category,total_loans_calculated,quartile_age
9491,56,7580,1,0,0.141092945,4949.0,0,50-59,4,40-50
9086,56,4300,2,0,0.052623363,0.074168798,0,50-59,7,40-50
21376,56,7580,3,0,0.608656834,3628.0,0,50-59,8,40-50
21256,56,8188,1,0,0.580119771,0.535718647,0,50-59,21,40-50
33850,56,7580,0,0,1.030144571,1687.0,0,50-59,12,40-50
10241,56,1300,0,0,0.265760748,0.24980784,0,50-59,3,40-50
10371,56,7580,1,0,0.460626481,11116.0,0,50-59,8,40-50
26726,56,7580,1,0,0.07779183,1686.0,0,50-59,8,40-50
16898,56,2750,1,0,0.02536242,0.011632134,0,50-59,3,40-50
5160,56,8533,0,0,0.022794631,0.378251699,0,50-59,7,40-50
6742,56,7580,0,0,0.0,1425.0,0,50-59,2,40-50
13835,56,7397,0,0,0.9999999,0.085698838,0,50-59,3,40-50
25988,56,5000,0,0,0.044192916,0.290541892,0,50-59,10,40-50
19762,56,7580,1,0,0.004299785,133.0,0,50-59,5,40-50
11371,56,6000,0,0,0.777379493,0.378770205,0,50-59,5,40-50
12523,56,3600,0,0,0.043139776,0.1738406,0,50-59,3,40-50
32611,56,4916,1,0,0.590508531,0.346959528,0,50-59,9,40-50
9000,56,3800,0,0,0.0,0.904498816,0,50-59,9,40-50
33913,57,5000,0,0,0.009696382,0.440911818,0,50-59,6,40-50
12197,57,3360,0,0,0.552498581,0.839333532,0,50-59,8,40-50
28994,57,7580,0,0,0.0,1855.0,0,50-59,6,40-50
843,57,14858,1,0,0.768017908,0.422370281,0,50-59,14,40-50
6096,57,4166,2,0,0.06159692,1.536117111,0,50-59,7,40-50
8355,57,12183,0,0,0.086710135,0.349638871,0,50-59,13,40-50
8192,57,2500,0,0,0.014866336,0.696121551,0,50-59,7,40-50
27919,57,9816,1,0,0.948217769,0.827442192,0,50-59,14,40-50
20062,57,450,0,0,0.0,0.002217295,0,50-59,2,40-50
33225,57,5775,1,1,0.646471624,0.657375346,4,50-59,15,40-50
18936,57,6145,0,0,0.136658333,0.620403514,0,50-59,9,40-50
27454,57,5000,0,0,0.031258248,0.397520496,0,50-59,15,40-50
30341,57,7580,0,0,0.0,3547.0,0,50-59,10,40-50
33127,57,7200,2,0,0.20274031,0.241077628,0,50-59,9,40-50
24772,57,4800,0,0,0.930652939,0.814621954,1,50-59,9,40-50
16492,57,6826,0,0,0.139736709,0.368390215,0,50-59,6,40-50
23022,57,3970,0,0,0.0,0.228154117,1,50-59,6,40-50
23974,57,2500,0,0,0.009199947,1.444622151,0,50-59,13,40-50
3362,57,4000,0,0,0.825122141,0.20419895,0,50-59,7,40-50
7267,57,2400,0,0,0.116802635,1.231570179,0,50-59,15,40-50
17636,57,8333,2,0,0.314737984,0.552435805,1,50-59,7,40-50
8468,57,3862,0,0,0.385707945,0.761325395,1,50-59,12,40-50
8294,57,11916,3,0,0.068299554,0.171687505,0,50-59,12,40-50
28329,57,11000,0,0,0.002430404,0.064903191,0,50-59,15,40-50
5102,57,7580,0,0,0.606590818,2590.0,0,50-59,11,40-50
25733,57,7580,0,0,0.0,0.0,0,50-59,4,40-50
11508,57,5685,1,0,0.9999999,0.048364404,0,50-59,2,40-50
11592,57,7580,0,0,0.043978011,5599.0,0,50-59,8,40-50
16877,57,7580,0,0,0.0,15.0,0,50-59,5,40-50
31722,57,7580,0,0,0.031044749,372.0,1,50-59,8,40-50
5530,57,8955,2,0,0.932854339,0.61277356,1,50-59,8,40-50
13547,57,7580,0,0,0.06938413,5851.0,0,50-59,21,40-50
19596,57,7580,0,0,0.023433902,51.0,0,50-59,5,40-50
10667,57,7333,1,0,0.0,0.362694301,0,50-59,9,40-50
32765,57,1800,1,0,0.466714153,0.258189895,0,50-59,8,40-50
28855,57,6500,0,0,0.018908123,0.597908014,1,50-59,19,40-50
31272,57,1391,0,0,0.01536292,0.018678161,0,50-59,10,40-50
12799,57,3500,0,0,0.011260923,0.18566124,0,50-59,10,40-50
27387,57,7580,1,0,0.355459264,1167.0,0,50-59,4,40-50
627,57,6034,1,0,0.037867442,0.29908865,0,50-59,15,40-50
7501,57,2700,2,0,0.01293867,0.430211033,0,50-59,16,40-50
6857,57,3258,0,0,0.440686282,1.533599264,0,50-59,9,40-50
27115,57,7500,0,0,0.078284547,0.458472204,1,50-59,13,40-50
956,57,6500,0,0,0.48166072,0.397631134,0,50-59,8,40-50
32377,57,18166,1,0,0.053328795,0.094842296,0,50-59,13,40-50
15797,57,6400,1,0,0.085104371,1.361506015,1,50-59,11,40-50
8358,57,3350,3,0,0.126467303,0.466129514,1,50-59,12,40-50
3200,57,7580,1,0,0.055337601,1443.0,0,50-59,7,40-50
15357,57,7580,1,0,0.386083053,737.0,0,50-59,3,40-50
7361,57,11773,0,0,0.503197093,0.348309835,0,50-59,11,40-50
22390,57,6000,0,0,0.008867974,0.206798867,0,50-59,19,40-50
535,57,16000,3,0,0.062498438,0.038747578,1,50-59,5,40-50
5896,57,910,0,0,0.248662175,2.940724479,0,50-59,14,40-50
34540,57,8330,0,0,0.295051665,0.119073341,0,50-59,10,40-50
12737,57,3900,2,0,0.274786156,0.069725711,0,50-59,8,40-50
21798,57,9900,3,0,0.0,0.568124432,0,50-59,11,40-50
24037,57,5083,0,0,0.017539956,0.151652242,0,50-59,14,40-50
8036,57,13551,1,0,0.009441169,0.358840024,0,50-59,16,40-50
31522,57,15833,1,0,0.104169973,0.689655172,0,50-59,9,40-50
17394,57,2300,0,0,0.001970103,0.425467188,0,50-59,15,40-50
5596,57,11647,3,0,0.038274294,0.187156593,0,50-59,8,40-50
8325,57,7580,3,0,0.052682704,3340.0,0,50-59,7,40-50
8539,57,7580,0,0,0.244837758,1121.0,1,50-59,7,40-50
17274,57,7083,0,0,0.769446741,1.003811406,0,50-59,8,40-50
8634,57,2017,0,0,0.245520234,1.236372646,0,50-59,14,40-50
31758,57,8833,1,0,0.10236734,0.095879556,0,50-59,6,40-50
12844,57,9225,2,0,0.053025857,0.247452851,0,50-59,17,40-50
7495,57,7000,3,0,0.200450622,0.241822597,0,50-59,7,40-50
11070,57,11647,1,0,0.265701554,0.308207418,0,50-59,10,40-50
22828,57,8666,0,0,0.014802218,0.251759548,0,50-59,21,40-50
239,57,9166,0,0,0.283271754,0.495036544,0,50-59,21,40-50
31091,57,5100,0,0,0.056524988,0.090570476,0,50-59,7,40-50
10881,57,13770,3,0,0.605363282,0.594655435,0,50-59,21,40-50
20433,57,7470,0,0,0.356185787,0.243207067,0,50-59,10,40-50
21041,57,7916,0,0,0.032603135,0.133762789,0,50-59,12,40-50
31376,57,3500,0,0,0.74524347,0.268780348,1,50-59,9,40-50
18573,57,11666,1,0,0.157719455,0.211451101,0,50-59,12,40-50
16679,57,7580,0,0,0.017521358,382.0,0,50-59,10,40-50
15272,57,7580,0,0,0.035897825,4046.0,0,50-59,8,40-50
30631,57,7580,2,0,0.296518511,3295.0,0,50-59,13,40-50
5226,57,5813,3,0,0.0651489,0.061403509,0,50-59,5,40-50
3795,57,3500,0,0,0.443001086,0.770351328,1,50-59,7,40-50
31373,57,7580,0,0,0.001217338,1460.0,0,50-59,2,40-50
27290,57,2100,3,0,0.0,0.0,0,50-59,2,40-50
35567,57,5532,1,0,0.0,0.419483101,0,50-59,4,40-50
33771,57,7580,0,0,0.214082355,1955.0,0,50-59,6,40-50
15489,57,10112,1,0,0.074074074,0.522990211,0,50-59,21,40-50
26882,57,9622,1,0,0.026686906,0.326925075,0,50-59,13,40-50
30899,57,4000,1,0,0.9999999,0.316170957,4,50-59,4,40-50
11758,57,4800,3,0,0.129388236,0.427202666,1,50-59,10,40-50
22834,57,7580,0,0,0.005280825,5706.0,0,50-59,11,40-50
4196,57,6300,2,0,0.165682403,0.301222028,0,50-59,18,40-50
15095,57,7580,0,0,0.038173789,30.0,0,50-59,5,40-50
19095,57,4167,0,0,0.0,0.057581574,0,50-59,2,40-50
21355,57,7883,0,0,0.034133521,0.050228311,0,50-59,11,40-50
17196,57,11658,0,0,0.049317061,0.517197015,0,50-59,8,40-50
2549,57,7580,0,0,0.197821411,18230.0,0,50-59,19,40-50
18914,57,7580,0,0,0.578876446,1871.0,0,50-59,13,40-50
34885,57,7580,0,0,0.567445438,932.0,0,50-59,4,40-50
5863,57,7472,1,0,0.075553584,0.363174093,1,50-59,14,40-50
5498,57,7580,0,0,0.001002591,2156.0,0,50-59,10,40-50
10118,57,13300,0,0,0.018787309,0.259003082,0,50-59,10,40-50
33855,57,3710,5,1,0.924415117,0.633252493,7,50-59,4,40-50
27376,57,1500,0,0,0.473053892,0.004663558,0,50-59,1,40-50
7996,57,11250,0,0,0.030336412,0.410630166,0,50-59,21,40-50
22784,57,2340,0,0,0.031004631,0.463049979,0,50-59,5,40-50
23607,57,6200,0,0,0.256268593,0.26140945,0,50-59,6,40-50
32150,57,4000,0,0,0.60885237,0.387903024,0,50-59,7,40-50
9507,57,7648,1,0,0.340786969,0.356386456,0,50-59,11,40-50
15451,57,7580,0,0,0.224462955,322.0,0,50-59,3,40-50
5406,57,7580,1,0,0.002802924,1524.0,0,50-59,10,40-50
25046,57,3766,2,0,0.614008126,0.232014866,0,50-59,6,40-50
8729,57,7580,1,0,0.050376035,35.0,0,50-59,4,40-50
32805,57,7900,0,0,0.050093822,0.183267941,0,50-59,8,40-50
30547,57,6500,3,0,0.112888711,0.2113521,0,50-59,9,40-50
32954,57,4950,2,0,0.002099522,0.208442739,0,50-59,11,40-50
1166,57,2705,1,0,0.245658352,0.455284553,0,50-59,10,40-50
7366,57,9472,1,0,0.007162403,0.310144622,0,50-59,9,40-50
2486,57,3500,1,0,0.058103734,0.597543559,0,50-59,4,40-50
28518,57,11200,4,0,0.002343677,0.115793233,0,50-59,6,40-50
15235,57,7333,3,0,0.162600599,0.262476139,0,50-59,7,40-50
23350,57,7580,0,0,1644.0,1635.0,0,50-59,6,40-50
26409,57,7580,0,0,0.9999999,0.0,0,50-59,9,40-50
20891,57,7583,0,0,0.000783617,0.288633966,0,50-59,10,40-50
19761,57,6129,1,0,0.0,0.378303426,0,50-59,6,40-50
31184,57,10828,1,0,0.647021594,0.492104534,0,50-59,10,40-50
31180,57,7100,3,0,0.093064894,0.063089706,0,50-59,6,40-50
7721,57,4500,2,0,0.097653293,0.249500111,0,50-59,15,40-50
4057,57,5000,0,0,0.012786962,0.326334733,1,50-59,6,40-50
7282,57,5210,3,0,0.578131225,0.735751295,0,50-59,15,40-50
17309,57,4950,2,0,0.9999999,0.13754797,1,50-59,1,40-50
6996,57,2100,0,0,0.317342279,0.824369348,0,50-59,15,40-50
14934,57,3100,0,0,0.019660834,0.471783296,0,50-59,11,40-50
6354,57,3378,2,0,0.928139614,0.444214265,0,50-59,7,40-50
10153,57,7586,1,0,0.737271254,0.53921181,0,50-59,19,40-50
34440,57,4800,2,0,0.022889341,0.497396376,0,50-59,17,40-50
15815,57,2260,0,1,0.9999999,0.302963291,8,50-59,6,40-50
20232,57,7580,0,0,0.0,0.0,0,50-59,6,40-50
21932,57,8245,0,0,0.003252799,0.054329372,0,50-59,7,40-50
24755,57,7580,0,0,0.0,658.0,0,50-59,9,40-50
6045,57,2216,0,0,0.145415223,0.162832657,0,50-59,6,40-50
953,57,8847,1,0,0.182559648,0.41625226,0,50-59,15,40-50
15934,57,2000,0,0,0.591540846,0.370814593,0,50-59,6,40-50
26064,57,10341,3,0,0.00422661,0.028621156,0,50-59,7,40-50
23948,57,4600,4,0,0.110755409,0.404042599,0,50-59,10,40-50
6773,57,9957,0,0,0.006080043,0.107551717,0,50-59,8,40-50
13007,57,13593,2,0,0.79480602,0.329924967,1,50-59,12,40-50
6888,57,5375,0,0,0.14325183,0.332589286,0,50-59,21,40-50
6596,57,10000,0,0,0.034524497,0.108789121,2,50-59,8,40-50
6658,57,12500,1,0,0.083064976,0.446684265,0,50-59,17,40-50
2585,57,3500,2,0,0.133706487,0.122250785,0,50-59,7,40-50
35286,57,7580,2,0,0.00290307,487.0,2,50-59,7,40-50
17554,57,7580,0,0,1.011465138,1196.0,0,50-59,11,40-50
9920,57,7871,0,0,0.0,0.510416667,0,50-59,13,40-50
29736,57,6747,1,0,0.889311069,0.273562537,1,50-59,5,40-50
9795,57,9000,0,0,0.073151349,0.401510943,0,50-59,12,40-50
11254,57,7580,0,0,0.276449014,4302.0,1,50-59,16,40-50
33137,57,12500,2,0,0.110392362,0.219982401,0,50-59,16,40-50
25288,57,2962,0,0,0.9999999,0.378332771,1,50-59,2,40-50
2425,57,7580,2,0,0.001474767,657.0,0,50-59,5,40-50
15692,57,15000,1,0,0.790987006,0.39590694,3,50-59,15,40-50
3399,57,3700,0,0,0.0,0.279113753,1,50-59,8,40-50
14389,57,7580,2,0,0.07278092,1757.0,0,50-59,13,40-50
9413,57,4100,1,0,0.058467029,0.118019995,0,50-59,11,40-50
20007,57,7916,2,0,0.096637124,0.288366806,0,50-59,12,40-50
25230,57,2000,1,0,0.001448607,0.013493253,0,50-59,9,40-50
28780,57,9507,1,0,0.433742629,0.244110223,0,50-59,7,40-50
34303,57,7583,3,0,0.034843474,0.261339662,0,50-59,4,40-50
1589,57,7580,0,0,0.01975076,2397.0,0,50-59,6,40-50
5500,57,7580,3,0,0.043657838,1697.0,0,50-59,9,40-50
30500,57,4700,1,0,0.323971831,0.76834716,0,50-59,21,40-50
17535,57,18000,1,0,0.803388716,0.546358536,5,50-59,18,40-50
16794,57,7580,0,0,0.035901343,658.0,0,50-59,7,40-50
29432,57,5273,4,0,0.107133054,0.580204778,0,50-59,7,40-50
30432,57,8250,4,0,0.188963517,0.264331596,0,50-59,6,40-50
7924,57,16500,2,0,0.002444173,0.277134719,0,50-59,8,40-50
2666,57,5900,0,0,0.633539441,0.635485511,0,50-59,8,40-50
32361,57,9350,0,0,0.177013217,0.318361673,0,50-59,14,40-50
12211,57,7580,0,0,0.005242124,14.0,0,50-59,10,40-50
10725,57,25500,2,0,0.742487936,0.288812203,0,50-59,18,40-50
27792,57,10000,2,0,0.277520225,0.231976802,0,50-59,10,40-50
34580,57,10805,0,0,0.371729807,0.489450305,0,50-59,12,40-50
33565,57,7580,1,0,0.721859938,2733.0,0,50-59,7,40-50
29842,57,13800,3,0,0.071377427,0.281718716,0,50-59,15,40-50
2180,57,1540,0,0,0.110355858,0.570408825,1,50-59,3,40-50
33216,57,6565,1,0,0.159824831,0.54447152,0,50-59,18,40-50
22866,57,3000,2,0,0.174775879,0.885038321,1,50-59,10,40-50
26856,57,5000,0,0,0.06311272,0.068586283,0,50-59,17,40-50
7452,57,7580,0,0,0.9999999,15.0,1,50-59,9,40-50
10420,57,6900,1,0,0.37684518,0.559049413,0,50-59,13,40-50
11050,57,8583,0,0,0.034990464,0.330382106,0,50-59,16,40-50
14714,57,2000,0,0,0.300349825,0.008995502,1,50-59,1,40-50
5836,57,9750,3,0,0.296279797,0.356989027,0,50-59,18,40-50
21974,57,10300,2,0,0.084106169,0.28414717,0,50-59,21,40-50
13181,57,3000,0,0,0.01999853,0.302232589,0,50-59,3,40-50
33522,57,10166,1,0,0.032729639,0.393233009,0,50-59,11,40-50
27698,57,5783,1,0,0.92823081,0.719571231,0,50-59,15,40-50
10836,57,9900,0,0,0.240773286,0.325825674,0,50-59,15,40-50
3751,57,10400,2,0,0.121842375,0.251514277,0,50-59,10,40-50
10600,57,7580,0,0,0.006291536,792.0,0,50-59,15,40-50
15365,57,1300,0,0,0.223225849,1.963873943,0,50-59,10,40-50
1910,57,15000,0,0,0.036959627,0.322111859,0,50-59,14,40-50
1951,57,7580,0,0,0.035084437,89.0,0,50-59,7,40-50
34822,57,4365,0,0,0.005868123,0.610627577,0,50-59,8,40-50
13514,57,6862,2,0,0.476277725,0.470056826,0,50-59,9,40-50
29236,57,7580,0,0,0.0,2156.0,0,50-59,5,40-50
3822,57,4236,1,0,0.137545114,0.344819448,1,50-59,9,40-50
26117,57,8583,3,0,0.9999999,0.325489282,1,50-59,3,40-50
1911,57,1,0,0,0.0,0.0,0,50-59,6,40-50
25975,57,8266,0,0,0.0,0.5684045,1,50-59,11,40-50
28434,57,6059,0,0,0.620004524,0.632508251,0,50-59,9,40-50
35403,57,1500,0,0,0.046097135,0.046635576,0,50-59,7,40-50
4948,57,10000,2,0,0.563884421,0.109489051,0,50-59,6,40-50
18010,57,3020,0,0,0.356705732,0.560079444,0,50-59,12,40-50
27535,57,10500,0,0,0.038541112,0.238358252,0,50-59,9,40-50
9176,57,17666,2,0,0.368673358,0.254089545,0,50-59,20,40-50
12734,57,7950,1,0,0.988543014,0.377688341,0,50-59,10,40-50
34787,57,4000,3,0,0.9999999,0.36315921,2,50-59,3,40-50
22450,57,3083,0,0,0.434255453,0.403372244,2,50-59,5,40-50
19242,57,2808,1,0,0.502449328,0.320398718,0,50-59,5,40-50
33538,57,8467,0,0,0.348533786,0.405408597,0,50-59,10,40-50
14188,57,20500,0,0,0.944615553,0.722842788,1,50-59,21,40-50
2743,57,7580,1,0,0.265255857,1216.0,1,50-59,12,40-50
9171,57,8385,1,0,0.079956802,0.007035535,0,50-59,2,40-50
59,57,7580,1,0,0.9999999,0.0,0,50-59,9,40-50
29362,57,9325,0,0,0.985271882,0.240403174,0,50-59,21,40-50
27452,57,7580,0,0,0.9999999,1497.0,0,50-59,7,40-50
13916,57,7580,0,0,0.0,4704.0,0,50-59,7,40-50
21287,57,5899,2,0,0.065061425,0.248983051,0,50-59,10,40-50
7569,57,7271,1,0,0.152353221,0.48019802,0,50-59,14,40-50
22328,57,9000,1,0,0.015017896,0.154427286,0,50-59,6,40-50
10092,57,13204,0,0,0.808845349,0.453161681,0,50-59,14,40-50
27819,57,21300,3,0,0.01365562,0.146612835,0,50-59,8,40-50
17766,57,7580,0,0,1.88e-05,1637.0,0,50-59,10,40-50
35375,57,2579,0,0,0.91743498,1.228682171,0,50-59,15,40-50
16033,57,1600,0,0,0.709184494,0.527170518,0,50-59,8,40-50
32807,57,7580,1,0,0.158795586,1587.0,0,50-59,6,40-50
24287,57,15989,2,0,0.611610043,0.436772983,0,50-59,12,40-50
34560,57,4321,0,0,0.082412017,0.291763073,1,50-59,9,40-50
26315,57,2812,0,0,0.013932869,0.008531817,0,50-59,13,40-50
326,57,25473,1,0,0.323400005,0.270746644,0,50-59,18,40-50
5903,57,5949,0,0,0.360511398,0.559327731,0,50-59,11,40-50
17808,57,4583,0,0,0.057991372,0.492582897,0,50-59,6,40-50
29156,57,6600,4,0,0.954288435,0.618694137,2,50-59,12,40-50
6303,57,0,1,0,0.9999999,2732.0,3,50-59,2,40-50
26665,57,7580,0,0,0.288234542,3584.0,0,50-59,8,40-50
20300,57,5000,0,0,0.999000999,0.120375925,0,50-59,6,40-50
18885,57,7580,0,0,0.0,0.0,0,50-59,4,40-50
24924,57,4900,0,0,0.429458615,0.76004897,0,50-59,6,40-50
6907,57,11816,0,0,0.064407763,0.410510282,0,50-59,11,40-50
23649,57,8500,1,0,0.97915545,0.314315963,1,50-59,7,40-50
24737,57,7950,0,0,0.176696568,0.515029556,0,50-59,21,40-50
8368,57,19000,0,0,0.9999999,0.089468975,3,50-59,3,40-50
31335,57,966,2,0,0.048610621,1.072388831,0,50-59,9,40-50
5815,57,5333,0,0,0.363545461,0.14848144,1,50-59,5,40-50
33733,57,7580,0,0,0.042649574,840.0,0,50-59,4,40-50
4450,57,7755,0,1,0.9999999,0.279267664,7,50-59,5,40-50
7659,57,7000,0,0,0.125788659,0.3160977,0,50-59,14,40-50
19476,57,8476,1,0,0.90518435,0.631827297,0,50-59,8,40-50
565,57,5000,0,0,0.001144044,0.095380924,0,50-59,9,40-50
33072,57,13233,1,0,0.162083899,0.760692157,0,50-59,21,40-50
17340,57,18570,0,0,0.123397616,0.033600775,0,50-59,16,40-50
16420,57,7580,0,0,0.097826636,1611.0,0,50-59,8,40-50
15549,57,7000,0,0,0.241787886,0.164547922,0,50-59,10,40-50
9585,57,18000,4,0,0.727946115,0.272429309,0,50-59,8,40-50
17281,57,4808,0,0,0.701316843,0.310875442,0,50-59,8,40-50
32732,57,4500,0,0,0.001363589,0.425461009,1,50-59,10,40-50
30582,57,9000,0,0,0.0,0.388623486,0,50-59,6,40-50
23084,57,3000,2,0,0.000212721,0.165278241,0,50-59,4,40-50
35009,57,3672,0,0,0.214281332,0.686904438,0,50-59,13,40-50
20255,57,3333,1,0,1.30199765,0.275044991,1,50-59,11,40-50
28707,57,4333,0,0,0.600895964,0.173281034,0,50-59,15,40-50
34122,57,7580,0,0,0.027760266,962.0,0,50-59,9,40-50
7620,57,6000,0,0,0.027136493,0.251124813,0,50-59,21,40-50
7868,57,5157,1,0,0.003349833,0.253005041,0,50-59,2,40-50
22827,57,4074,4,0,0.026382818,0.574478528,0,50-59,7,40-50
2562,57,7580,1,0,0.0,1537.0,0,50-59,4,40-50
12527,57,21000,2,0,0.117478465,0.178515309,1,50-59,9,40-50
13563,57,6029,0,0,0.047254721,0.265837479,0,50-59,17,40-50
33960,57,7580,0,0,0.439611456,2164.0,0,50-59,21,40-50
18555,57,6000,0,0,0.9999999,0.055990668,2,50-59,1,40-50
24532,57,7580,0,0,0.020432568,7778.0,0,50-59,12,40-50
7639,57,7108,0,0,0.734308856,0.553383036,0,50-59,12,40-50
23600,57,4800,0,0,0.050103906,0.491355968,0,50-59,21,40-50
31638,57,5200,0,0,0.78674263,0.544702942,0,50-59,12,40-50
20785,57,3358,1,0,0.176329468,0.084251265,3,50-59,4,40-50
11029,57,15016,0,0,0.079947423,0.330891656,0,50-59,12,40-50
29454,57,7580,0,0,0.018688762,1509.0,0,50-59,7,40-50
29526,57,17700,1,0,0.545901176,0.326309248,0,50-59,14,40-50
27900,57,7580,2,0,0.313020818,1091.0,1,50-59,8,40-50
21551,57,19250,0,0,0.012037866,0.711027999,1,50-59,21,40-50
28637,57,0,2,0,0.05641574,4460.0,0,50-59,17,40-50
24444,57,7580,1,0,0.103244189,4299.0,0,50-59,13,40-50
6228,57,7137,0,0,0.142777388,0.261137574,0,50-59,19,40-50
7606,57,7580,0,0,0.0,4321.0,0,50-59,12,40-50
16484,57,2833,0,0,0.077574864,0.10303458,0,50-59,9,40-50
28068,57,12418,1,0,0.082280417,0.1419599,0,50-59,6,40-50
6000,57,7580,0,0,0.088373601,49.0,0,50-59,3,40-50
21279,57,4250,1,1,1.009840943,0.31874853,6,50-59,4,40-50
9539,57,7580,0,0,0.9999999,0.0,0,50-59,9,40-50
27079,57,17500,1,0,0.700006493,0.327124164,0,50-59,13,40-50
163,57,9166,0,0,0.231598459,0.048652776,0,50-59,3,40-50
22742,57,3970,1,0,0.895681265,0.056660791,1,50-59,10,40-50
4832,57,7000,0,0,0.2099958,0.12698186,0,50-59,4,40-50
10908,57,4595,0,0,0.11348841,0.278285466,3,50-59,12,40-50
34605,57,10500,0,0,0.0257425,0.144462432,0,50-59,17,40-50
3038,57,6275,2,0,0.601178634,0.35930529,1,50-59,10,40-50
31340,57,6000,0,0,0.859272437,0.26212298,2,50-59,7,40-50
5059,57,4600,1,0,0.9999999,0.15757444,0,50-59,3,40-50
10215,57,7580,0,0,0.007924802,9.0,0,50-59,1,40-50
13751,57,8814,0,0,0.212680854,0.238797504,0,50-59,7,40-50
23976,57,10916,0,0,0.069591528,0.06769259,2,50-59,10,40-50
12684,57,2299,1,0,0.9999999,0.445652174,1,50-59,4,40-50
377,57,7580,1,0,1.121171771,306.0,0,50-59,4,40-50
7343,57,7580,0,0,0.0,1581.0,0,50-59,5,40-50
18331,57,12083,1,0,0.234893576,0.321168487,0,50-59,8,40-50
13667,57,0,0,0,0.00706651,566.0,0,50-59,5,40-50
3640,57,7580,1,0,0.202461875,2671.0,0,50-59,10,40-50
19169,57,15416,0,0,0.140247454,0.405720957,1,50-59,20,40-50
24373,57,4100,1,0,0.000528954,0.432333577,0,50-59,7,40-50
600,57,3500,0,0,0.038854837,0.043416167,0,50-59,10,40-50
5196,57,6311,0,0,0.303035746,0.424429658,2,50-59,7,40-50
6220,57,2446,0,0,0.960335978,0.682468329,0,50-59,4,40-50
17225,57,2300,0,0,0.0,1.259017818,2,50-59,12,40-50
12438,57,3310,0,0,0.9999999,0.518272425,1,50-59,4,40-50
13655,57,4187,0,0,0.059998846,0.353629417,0,50-59,4,40-50
18877,57,6389,2,0,0.815439035,0.502660407,0,50-59,13,40-50
5305,57,7580,3,0,0.0,1981.0,2,50-59,4,40-50
978,57,18333,0,0,0.038414192,0.052688993,0,50-59,8,40-50
21918,57,9000,0,0,0.04898462,0.321297634,0,50-59,11,40-50
34658,57,25600,1,0,0.050568605,0.002851451,1,50-59,4,40-50
9566,57,7580,0,0,0.0,556.0,0,50-59,3,40-50
12083,57,6006,0,0,0.019074067,0.23589146,0,50-59,17,40-50
28379,57,7580,0,0,0.527902119,2624.0,0,50-59,10,40-50
9322,57,6674,2,0,0.087511349,0.52988764,1,50-59,12,40-50
30167,57,7580,0,0,0.058036229,44.0,0,50-59,3,40-50
7100,57,89191,1,0,0.019586707,0.010774509,0,50-59,9,40-50
33682,57,7580,1,0,0.894285083,10009.0,0,50-59,17,40-50
11799,57,7580,0,0,0.0,1782.0,0,50-59,9,40-50
13409,57,11251,2,0,0.071784271,0.418947743,0,50-59,9,40-50
22896,57,7166,0,0,0.279871244,0.35189061,1,50-59,10,40-50
25078,57,11084,6,0,0.462224495,0.376815516,0,50-59,19,40-50
31211,57,4788,0,0,0.0,0.0,0,50-59,1,40-50
6733,57,8000,1,0,0.757262137,0.265466817,0,50-59,7,40-50
11998,57,4583,0,0,0.167902868,0.487565445,1,50-59,12,40-50
11321,57,8333,1,0,0.283448982,0.635229182,0,50-59,13,40-50
24819,57,7580,0,0,0.0,3464.0,0,50-59,18,40-50
30423,57,25000,2,0,0.410541529,0.117875285,2,50-59,13,40-50
26701,57,8533,0,0,0.190229874,0.303960628,2,50-59,12,40-50
17031,57,6300,0,0,0.73766788,0.403745437,0,50-59,10,40-50
26793,57,7580,1,0,0.008593335,8678.0,1,50-59,21,40-50
27118,57,7580,0,0,0.15189074,1466.0,0,50-59,9,40-50
24494,57,9749,2,0,0.376145971,0.447282051,0,50-59,14,40-50
35,57,7580,0,0,0.188842147,1243.0,0,50-59,6,40-50
19184,57,3253,1,0,0.044665099,0.569145667,2,50-59,8,40-50
15733,57,7500,0,0,0.000166639,0.0,0,50-59,6,40-50
33453,57,3666,0,0,0.567175233,0.754022362,5,50-59,10,40-50
13909,57,5133,0,0,0.0,0.609855863,0,50-59,13,40-50
891,57,6666,1,0,0.109433512,0.104544773,0,50-59,12,40-50
5768,57,4375,0,0,0.022484138,0.167961609,0,50-59,5,40-50
18619,57,7250,0,0,0.0,0.202454834,0,50-59,14,40-50
28819,57,0,0,0,0.004470457,4.0,0,50-59,3,40-50
28048,57,3759,2,0,0.0,0.234574468,0,50-59,7,40-50
7421,57,6750,0,0,0.047331899,0.006813805,0,50-59,5,40-50
12424,57,4500,0,0,0.003479094,0.687624972,1,50-59,9,40-50
24058,57,7066,1,0,0.520940916,0.823404556,1,50-59,16,40-50
1929,57,4166,3,0,0.013749656,0.151667867,0,50-59,6,40-50
15568,57,12998,4,0,0.600813843,0.2570967,0,50-59,21,40-50
4767,57,4500,2,0,0.253947974,0.517218396,0,50-59,13,40-50
9378,57,7000,0,0,0.0,0.384087987,0,50-59,11,40-50
10051,57,6750,0,0,0.096790321,0.254628944,0,50-59,3,40-50
18029,57,4339,0,0,0.311852407,0.271198157,0,50-59,12,40-50
996,57,2674,1,0,0.954340943,0.14317757,0,50-59,4,40-50
4087,57,10500,2,0,0.038213603,0.137605942,2,50-59,13,40-50
4435,57,7580,0,0,0.187192512,1428.0,0,50-59,6,40-50
