user_id,age,sex,last_month_salary,number_dependents,default_flag
26658,73,F,,0,0
27003,73,M,2300.0,0,0
27011,73,M,5709.0,0,0
27151,73,M,,0,0
27216,73,F,3500.0,0,0
27456,73,F,1412.0,0,0
27478,73,F,5180.0,0,0
27775,73,M,7830.0,0,0
27918,73,F,10000.0,0,0
28125,73,M,,0,0
28611,73,M,4346.0,0,0
28755,73,M,1180.0,0,0
29094,73,M,1500.0,0,0
29265,73,M,883.0,0,0
29343,73,M,22000.0,0,0
29374,73,M,,0,0
29991,73,M,,0,0
30131,73,M,,0,0
30140,73,M,,0,0
30662,73,M,4300.0,0,0
30673,73,F,3687.0,0,0
30741,73,F,5645.0,0,0
30745,73,M,3711.0,0,0
30808,73,M,4001.0,0,0
31153,73,F,7250.0,0,0
31557,73,M,9936.0,0,0
31718,73,F,33132.0,0,0
31741,73,F,3650.0,0,0
31791,73,M,,0,0
31968,73,M,,0,0
32050,73,F,3000.0,0,0
32105,73,M,,0,0
32170,73,F,,0,0
32204,73,F,550.0,0,0
32256,73,F,6830.0,0,0
32265,73,M,10500.0,0,0
32309,73,M,1212.0,0,0
32313,73,F,3430.0,0,0
32333,73,F,9800.0,0,0
32400,73,M,2600.0,0,0
32405,73,M,4100.0,0,0
32416,73,F,2769.0,0,0
32445,73,M,10500.0,0,0
32466,73,F,522.0,0,0
32490,73,F,,0,0
32496,73,F,5394.0,0,0
32774,73,M,8081.0,0,0
32909,73,M,,0,0
33036,73,F,12060.0,0,0
33076,73,F,13172.0,0,0
33608,73,M,,0,0
33640,73,M,,0,0
33644,73,F,,0,0
33729,73,M,7414.0,0,0
33803,73,M,,0,0
34029,73,M,1000.0,0,0
34161,73,F,6266.0,0,1
34185,73,M,6000.0,0,0
34256,73,F,1950.0,0,0
34264,73,F,,0,0
34455,73,M,6666.0,0,0
34496,73,F,4750.0,0,0
34621,73,F,3292.0,0,0
34686,73,F,3609.0,0,0
35058,73,F,2125.0,0,0
35076,73,F,8267.0,0,0
35166,73,F,3900.0,0,0
35452,73,M,,0,0
35462,73,M,2150.0,0,0
35489,73,M,4075.0,0,0
35494,73,M,2500.0,0,0
35505,73,M,3784.0,0,0
35589,73,M,,0,0
35614,73,M,6144.0,0,0
35906,73,F,12887.0,0,0
35924,73,F,9931.0,0,0
31,74,M,,0,0
261,74,F,,0,0
311,74,M,10119.0,0,0
485,74,M,15916.0,0,0
585,74,M,8567.0,0,0
638,74,F,2013.0,0,0
743,74,M,6000.0,0,0
756,74,F,,0,0
875,74,M,,0,0
938,74,F,7904.0,0,0
1063,74,M,2100.0,0,0
1261,74,F,4840.0,0,0
1281,74,F,5395.0,0,0
1452,74,M,1669.0,0,0
1582,74,M,,0,0
1619,74,F,,0,0
1732,74,M,7900.0,0,0
1821,74,F,3600.0,0,0
2005,74,M,4300.0,0,0
2021,74,F,,0,0
2108,74,M,1081.0,0,0
2152,74,M,5000.0,0,0
2289,74,M,,0,0
2378,74,F,16483.0,0,0
2498,74,F,,0,0
2522,74,M,4100.0,0,0
2626,74,F,783.0,0,0
2725,74,M,2325.0,0,0
2804,74,F,10000.0,0,0
2855,74,M,121000.0,0,0
3073,74,F,3400.0,0,0
3400,74,M,,0,0
3532,74,M,,0,0
3591,74,M,2500.0,0,0
3625,74,M,7807.0,0,0
3638,74,F,2300.0,0,0
3773,74,F,4833.0,0,0
3779,74,F,,0,0
3912,74,M,4167.0,0,0
3941,74,F,4266.0,0,0
4223,74,M,4675.0,0,0
4329,74,M,4250.0,0,0
4366,74,F,1351.0,0,0
4852,74,M,3200.0,0,0
4951,74,M,,0,0
4992,74,M,,0,0
5062,74,M,2700.0,0,0
5157,74,M,0.0,0,0
5236,74,F,2200.0,0,1
5263,74,M,8037.0,0,0
5477,74,M,4166.0,0,0
5796,74,F,,0,0
5846,74,F,15400.0,0,0
6101,74,F,5700.0,0,0
6249,74,M,1800.0,0,0
6328,74,M,4000.0,0,0
6495,74,M,2650.0,0,0
6805,74,M,2500.0,0,0
7057,74,M,2600.0,0,0
7114,74,M,1500.0,0,0
7152,74,M,12000.0,0,0
7332,74,M,3000.0,0,0
7450,74,F,9445.0,0,0
7593,74,F,5300.0,0,0
7630,74,F,4700.0,0,0
7728,74,M,10833.0,0,0
7911,74,M,,0,0
7981,74,F,,0,0
8073,74,F,8158.0,0,0
8328,74,M,4600.0,0,0
8373,74,F,5557.0,0,0
8495,74,M,3747.0,0,0
8603,74,M,6600.0,0,0
8803,74,M,6100.0,0,0
8969,74,M,9500.0,0,0
9010,74,F,16666.0,0,0
9012,74,M,,0,0
9099,74,F,18000.0,0,0
9162,74,M,2200.0,0,0
9303,74,M,13852.0,0,0
9440,74,M,,0,0
9459,74,F,,0,0
9553,74,F,2200.0,0,0
9561,74,F,2000.0,0,0
9658,74,F,,0,0
9943,74,M,,0,0
9988,74,M,7000.0,0,0
10040,74,M,6900.0,0,0
10164,74,F,8333.0,0,0
10285,74,M,1815.0,0,0
10289,74,M,8187.0,0,0
10298,74,F,4816.0,0,0
10529,74,M,3000.0,0,0
10601,74,F,4580.0,0,0
10769,74,M,,0,0
10796,74,F,,0,0
11176,74,F,1600.0,0,0
11407,74,M,3600.0,0,0
11595,74,M,2500.0,0,0
12154,74,M,4167.0,0,0
12279,74,F,1300.0,0,0
12509,74,M,7300.0,0,0
12619,74,F,10500.0,0,0
12690,74,F,7500.0,0,0
12754,74,M,0.0,0,0
12777,74,M,1341.0,0,0
12810,74,F,4166.0,0,0
13105,74,M,8950.0,0,0
13213,74,F,9600.0,0,0
13383,74,M,4000.0,0,0
13391,74,M,2629.0,0,0
13451,74,M,,0,0
13510,74,F,,0,0
13664,74,F,10260.0,0,0
13779,74,F,,0,0
13833,74,F,4104.0,0,0
13966,74,F,4166.0,0,0
14334,74,M,10000.0,0,0
14432,74,M,1428.0,0,0
14626,74,F,7302.0,0,0
14659,74,F,2027.0,0,0
14832,74,M,4240.0,0,0
15774,74,M,,0,0
15839,74,F,6100.0,0,0
15855,74,M,9000.0,0,0
15869,74,M,,0,0
15927,74,M,4078.0,0,0
15928,74,M,,0,0
15943,74,M,3000.0,0,0
15999,74,F,5342.0,0,0
16161,74,F,7500.0,0,0
16327,74,M,,0,0
16346,74,F,4500.0,0,0
16669,74,M,2950.0,0,0
17118,74,F,5666.0,0,0
17656,74,F,,0,0
17729,74,M,,0,0
17758,74,F,6690.0,0,0
17832,74,M,0.0,0,0
17949,74,M,3205.0,0,0
18104,74,F,9035.0,0,0
18206,74,F,9375.0,0,0
18215,74,M,6281.0,0,0
18238,74,F,8849.0,0,0
18438,74,F,5858.0,0,0
18504,74,F,4000.0,0,0
18534,74,M,8207.0,0,0
18849,74,M,,0,0
18982,74,M,9528.0,0,0
19123,74,M,11278.0,0,0
19191,74,M,4000.0,0,0
19267,74,M,6421.0,0,0
19366,74,F,,0,0
19430,74,F,,0,0
19743,74,M,5250.0,0,0
20217,74,M,6386.0,0,0
20412,74,M,,0,0
20460,74,M,,0,0
20679,74,F,2500.0,0,0
20720,74,M,,0,0
20735,74,M,2367.0,0,0
20790,74,F,7250.0,0,0
20832,74,M,6547.0,0,0
20849,74,M,2500.0,0,0
20972,74,M,2700.0,0,0
20983,74,M,5416.0,0,0
21724,74,F,2500.0,0,0
21818,74,F,,0,0
21868,74,M,1400.0,0,0
21890,74,F,,0,0
22045,74,M,9606.0,0,0
22055,74,M,8085.0,0,0
22240,74,M,10000.0,0,0
22306,74,F,4100.0,0,0
22636,74,F,2083.0,0,0
22780,74,M,3583.0,0,0
22957,74,M,,0,0
23288,74,M,,0,0
23313,74,F,,0,0
23498,74,F,2100.0,0,0
23530,74,F,5000.0,0,0
23639,74,F,,0,0
23831,74,M,3250.0,0,0
23881,74,F,6389.0,0,0
24005,74,M,4165.0,0,0
24073,74,F,10680.0,0,0
24135,74,M,,0,0
24240,74,M,4513.0,0,0
24243,74,M,16000.0,0,0
24389,74,M,6000.0,0,0
24413,74,F,,0,0
24469,74,M,9200.0,0,0
24659,74,F,,0,0
24945,74,M,2917.0,0,0
24971,74,M,2000.0,0,0
25033,74,F,5000.0,0,0
25076,74,F,,0,0
25322,74,M,10174.0,0,0
25340,74,M,6166.0,0,0
25596,74,F,3083.0,0,0
25634,74,M,,0,0
25853,74,F,6000.0,0,0
26213,74,F,7491.0,0,0
26254,74,M,2000.0,0,0
26579,74,F,,0,0
26583,74,M,4052.0,0,0
26586,74,F,6575.0,0,0
26913,74,F,4200.0,0,0
27067,74,M,650.0,0,0
27091,74,M,5000.0,0,0
27412,74,M,6093.0,0,0
27474,74,M,3600.0,0,0
27520,74,M,9714.0,0,0
27627,74,M,,0,0
28162,74,M,4656.0,0,0
28555,74,M,3000.0,0,0
28778,74,F,2500.0,0,0
28910,74,F,5470.0,0,0
29079,74,F,2343.0,0,0
29088,74,M,4000.0,0,0
29097,74,M,9942.0,0,0
29148,74,M,,0,0
29170,74,F,416.0,0,0
29201,74,F,8000.0,0,0
29263,74,M,5683.0,0,0
29351,74,M,10500.0,0,0
29456,74,F,6000.0,0,0
29670,74,F,10800.0,0,0
29763,74,M,550.0,0,0
29781,74,F,,0,0
29837,74,M,6500.0,0,0
29903,74,M,7500.0,0,0
29905,74,M,6500.0,0,0
30101,74,F,5778.0,0,0
30154,74,M,,0,0
30292,74,M,6255.0,0,0
30339,74,F,,0,0
30471,74,M,10500.0,0,0
30831,74,M,,0,0
30834,74,M,4602.0,0,0
30913,74,F,1766.0,0,0
30946,74,F,,0,0
30968,74,M,2875.0,0,0
31049,74,M,,0,0
31060,74,M,12083.0,0,0
31168,74,M,2000.0,0,0
31224,74,F,,0,0
32296,74,F,5425.0,0,0
32330,74,F,,0,0
32747,74,M,4677.0,0,0
32798,74,F,5982.0,0,0
32828,74,M,15000.0,0,0
32965,74,M,4387.0,0,0
33001,74,F,,0,0
33146,74,F,5354.0,0,0
33358,74,F,4379.0,0,0
33428,74,M,5183.0,0,0
33553,74,F,4537.0,0,0
33575,74,M,,0,0
33848,74,M,2800.0,0,0
33893,74,F,3085.0,0,0
33933,74,F,,0,0
34153,74,F,4166.0,0,0
34196,74,F,,0,0
34404,74,F,2700.0,0,0
34427,74,M,,0,0
34489,74,M,0.0,0,0
34990,74,F,3900.0,0,0
35366,74,F,1246.0,0,0
35740,74,M,6000.0,0,0
35776,74,F,4622.0,0,0
22,75,M,0.0,0,0
249,75,M,,0,0
317,75,M,4240.0,0,0
442,75,M,,0,0
679,75,F,701.0,0,0
792,75,M,3048.0,0,0
969,75,M,1700.0,0,0
999,75,F,2892.0,0,0
1076,75,F,,0,0
1147,75,M,,0,0
1194,75,M,75000.0,0,0
1252,75,M,,0,0
1258,75,F,6567.0,0,0
1478,75,F,2473.0,0,0
1587,75,M,1292.0,0,0
1645,75,M,,0,0
1667,75,M,,0,0
1920,75,M,5884.0,0,0
2454,75,M,,0,0
2516,75,F,,0,0
2542,75,M,5000.0,0,0
2581,75,F,6910.0,0,0
2680,75,M,,0,0
2930,75,F,9829.0,0,0
2957,75,M,5400.0,0,0
3034,75,M,,0,0
3233,75,F,23916.0,0,0
3695,75,M,7500.0,0,0
3756,75,F,7333.0,0,0
3950,75,F,2451.0,0,0
3958,75,F,0.0,0,0
4168,75,M,,0,0
4401,75,F,3363.0,0,0
4570,75,F,,0,0
4589,75,M,5022.0,0,0
4675,75,M,3400.0,0,0
4895,75,M,5194.0,0,0
4990,75,F,2522.0,0,0
5202,75,M,,0,0
5264,75,F,,0,0
5632,75,M,2043.0,0,0
5855,75,M,6982.0,0,0
6125,75,M,800.0,0,0
6155,75,M,3624.0,0,0
6231,75,M,3285.0,0,0
6286,75,F,,0,0
6455,75,M,4167.0,0,0
6853,75,F,,0,0
7104,75,F,2400.0,0,0
7137,75,M,,0,0
7209,75,M,17109.0,0,0
7274,75,M,0.0,0,0
7295,75,M,7000.0,0,0
7632,75,M,8500.0,0,0
8022,75,M,6000.0,0,0
8396,75,F,,0,0
8967,75,M,,0,0
9014,75,M,,0,0
9032,75,M,4000.0,0,0
9058,75,F,,0,0
9148,75,M,7500.0,0,0
9616,75,F,4390.0,0,0
9624,75,F,7499.0,0,0
10147,75,M,1250.0,0,0
10177,75,M,,0,0
10248,75,M,,0,0
10254,75,M,10866.0,0,0
10513,75,F,,0,0
10607,75,M,,0,0
10702,75,M,4000.0,0,0
10712,75,M,,0,0
10845,75,M,4437.0,0,0
10946,75,F,1468.0,0,0
11019,75,F,1500.0,0,0
11300,75,M,4134.0,0,0
11400,75,M,2049.0,0,0
11511,75,M,,0,0
11648,75,M,8700.0,0,0
11738,75,F,,0,0
11819,75,F,4156.0,0,0
11859,75,F,,0,0
11867,75,M,,0,0
11964,75,F,3500.0,0,0
12007,75,M,2664.0,0,0
12053,75,F,1013.0,0,0
12069,75,M,8333.0,0,0
12103,75,M,,0,0
12138,75,F,,0,0
13138,75,F,2288.0,0,0
13312,75,M,5136.0,0,0
13484,75,F,4333.0,0,0
13824,75,F,6625.0,0,0
13893,75,F,3900.0,0,0
14036,75,F,,0,0
14109,75,M,3000.0,0,0
14301,75,F,1788.0,0,0
14310,75,F,2185.0,0,0
14421,75,F,2541.0,0,0
14479,75,F,10000.0,0,0
14825,75,M,3660.0,0,0
14994,75,M,11000.0,0,0
15064,75,F,,0,0
15271,75,M,,0,0
15592,75,M,1666.0,0,0
15748,75,M,4300.0,0,0
15859,75,F,5833.0,0,0
15885,75,M,,0,0
15942,75,M,8988.0,0,0
16061,75,F,4710.0,0,0
16426,75,F,3895.0,0,0
16757,75,M,,0,0
16761,75,F,13642.0,0,0
16847,75,M,3200.0,0,0
16861,75,F,2170.0,0,0
17010,75,F,2500.0,0,0
17077,75,M,1000.0,0,0
17237,75,M,4800.0,0,0
17488,75,M,3830.0,0,0
17909,75,M,2503.0,0,0
17922,75,M,8313.0,0,0
18051,75,M,,0,0
18196,75,F,2544.0,0,0
18450,75,F,7000.0,0,0
18852,75,M,5550.0,0,0
19004,75,F,3617.0,0,0
19145,75,M,2470.0,0,0
19271,75,M,10416.0,0,0
19341,75,F,5192.0,0,0
19498,75,F,11083.0,0,0
19560,75,M,10000.0,0,0
19661,75,F,4583.0,0,0
19729,75,M,5194.0,0,0
20213,75,F,,0,0
20407,75,M,,0,0
20467,75,M,,0,0
20751,75,M,5202.0,0,0
20788,75,M,4166.0,0,0
20923,75,M,1700.0,0,0
20944,75,F,,0,0
20970,75,F,10500.0,0,0
20990,75,F,10500.0,0,0
21069,75,M,5016.0,0,0
21138,75,F,,0,0
21298,75,F,,0,0
21466,75,F,2300.0,0,0
21682,75,M,2000.0,0,0
21832,75,M,2500.0,0,0
22129,75,M,5200.0,0,0
22413,75,F,,0,0
22508,75,M,437.0,0,0
22536,75,F,,0,0
22693,75,F,4000.0,0,0
23204,75,F,,0,0
23382,75,M,8622.0,0,0
23474,75,M,3800.0,0,0
23508,75,M,2600.0,0,0
23841,75,F,4000.0,0,0
23917,75,M,,0,0
24067,75,M,,0,0
24130,75,F,7473.0,0,0
24184,75,F,,0,0
24636,75,F,4691.0,0,0
24720,75,M,1241.0,0,0
24957,75,M,,0,0
25323,75,M,,0,0
25388,75,M,6007.0,0,0
25493,75,F,,0,0
25589,75,M,16000.0,0,0
25646,75,F,8000.0,0,0
25707,75,M,,0,0
26110,75,F,,0,0
26219,75,F,10000.0,0,0
26276,75,F,500.0,0,0
26300,75,M,4001.0,0,0
27311,75,M,,0,0
27344,75,F,1975.0,0,0
27579,75,F,5600.0,0,0
27658,75,F,745.0,0,0
27868,75,M,2700.0,0,0
27942,75,M,3166.0,0,0
27986,75,F,5000.0,0,0
27994,75,M,,0,0
28017,75,M,4200.0,0,0
28100,75,M,13000.0,0,0
28381,75,F,,0,0
28433,75,F,10500.0,0,0
28596,75,F,4048.0,0,0
28677,75,M,1250.0,0,0
28729,75,M,3335.0,0,0
28783,75,M,,0,0
28793,75,F,6250.0,0,0
28795,75,M,,0,0
28977,75,M,6550.0,0,0
29277,75,M,1730.0,0,0
29392,75,M,2000.0,0,0
29512,75,M,7455.0,0,0
29815,75,M,5050.0,0,0
30043,75,M,,0,0
30076,75,F,2600.0,0,0
30094,75,M,,0,0
30110,75,F,,0,0
30260,75,M,,0,0
30487,75,M,,0,0
30932,75,M,0.0,0,0
30956,75,F,4629.0,0,0
31314,75,M,5321.0,0,0
31637,75,M,2010.0,0,0
31808,75,M,5401.0,0,0
31914,75,M,,0,0
32162,75,M,,0,0
32375,75,M,0.0,0,0
32484,75,F,,0,0
33334,75,M,5983.0,0,0
33403,75,M,,0,0
33438,75,F,,0,0
33481,75,F,1700.0,0,0
33573,75,F,10500.0,0,0
33603,75,M,2500.0,0,0
34013,75,F,,0,0
34405,75,M,7000.0,0,0
34443,75,M,4900.0,0,0
34460,75,M,4822.0,0,0
34701,75,F,6716.0,0,0
34871,75,M,10788.0,0,0
34904,75,F,,0,0
35041,75,F,9000.0,0,0
35190,75,F,3500.0,0,0
35326,75,F,1750.0,0,0
35838,75,F,4773.0,0,0
35886,75,F,1800.0,0,0
35988,75,M,,0,0
7,76,M,1700.0,0,0
27,76,M,2500.0,0,0
74,76,M,5000.0,0,0
76,76,F,2714.0,0,0
214,76,M,,0,0
289,76,M,2500.0,0,0
446,76,F,10487.0,0,0
471,76,M,8400.0,0,0
508,76,M,5977.0,0,0
1071,76,M,2700.0,0,0
1409,76,M,0.0,0,0
1443,76,M,2415.0,0,0
1796,76,F,2444.0,0,0
1827,76,M,4000.0,0,0
2244,76,F,5500.0,0,0
2263,76,M,3500.0,0,0
2385,76,M,10500.0,0,0
2674,76,M,,0,0
2677,76,M,6700.0,0,0
2682,76,M,2009.0,0,1
2868,76,M,,0,0
3096,76,F,10959.0,0,0
3138,76,F,3700.0,0,0
3278,76,F,,0,0
3722,76,M,1100.0,0,0
4096,76,F,12416.0,0,0
4224,76,F,1666.0,0,0
4534,76,M,,0,0
4564,76,F,3450.0,0,0
4659,76,F,,0,0
4874,76,M,,0,0
5103,76,M,500.0,0,0
5207,76,M,13500.0,0,0
5304,76,F,,0,0
5452,76,M,2257.0,0,0
5907,76,M,7700.0,0,0
6004,76,F,,0,0
6213,76,F,1400.0,0,0
6297,76,M,5500.0,0,0
6533,76,F,8333.0,0,0
6891,76,M,5800.0,0,0
6892,76,M,4300.0,0,0
7157,76,M,,0,0
7175,76,M,,0,0
7196,76,F,3813.0,0,0
7271,76,M,2388.0,0,0
7391,76,M,10500.0,0,0
7568,76,M,,0,0
7584,76,F,,0,0
7901,76,F,3583.0,0,0
7982,76,M,9500.0,0,0
8060,76,M,,0,0
8152,76,M,2085.0,0,0
8530,76,F,2625.0,0,0
8640,76,M,3498.0,0,0
8725,76,M,,0,0
8785,76,M,8333.0,0,0
8898,76,F,4054.0,0,0
8901,76,F,6250.0,0,0
9039,76,F,1.0,0,0
9191,76,M,10500.0,0,0
9345,76,M,5700.0,0,0
9660,76,M,,0,0
9724,76,F,2800.0,0,0
9895,76,M,2000.0,0,0
9901,76,F,12000.0,0,0
10144,76,F,1900.0,0,0
10226,76,F,4900.0,0,0
10345,76,M,,0,0
10563,76,M,429.0,0,0
10608,76,M,3050.0,0,0
10718,76,F,6000.0,0,0
10765,76,M,470.0,0,0
10778,76,F,10500.0,0,0
10850,76,F,5416.0,0,0
11169,76,M,5000.0,0,0
11192,76,M,,0,0
11540,76,M,0.0,0,0
11681,76,F,3141.0,0,0
11717,76,M,7084.0,0,0
11785,76,M,4060.0,0,0
12075,76,M,3668.0,0,0
12124,76,F,3100.0,0,0
12126,76,F,2938.0,0,0
12226,76,F,3806.0,0,0
12275,76,M,627.0,0,0
12408,76,M,15000.0,0,0
12698,76,F,,0,0
12710,76,F,,0,0
12763,76,M,6200.0,0,0
12780,76,M,5521.0,0,0
12824,76,F,3840.0,0,0
12898,76,F,2500.0,0,0
12972,76,M,,0,0
13205,76,M,,0,0
13344,76,F,5025.0,0,0
13477,76,M,900.0,0,0
13642,76,M,6191.0,0,0
13801,76,F,4080.0,0,0
14197,76,M,5908.0,0,0
14352,76,M,6083.0,0,0
14394,76,M,,0,0
14488,76,M,3000.0,0,0
14679,76,F,4821.0,0,0
15113,76,F,,0,0
15135,76,M,8700.0,0,0
15276,76,F,15334.0,0,0
15381,76,F,2982.0,0,0
15413,76,F,3100.0,0,0
15446,76,F,9333.0,0,0
15667,76,M,7420.0,0,0
15963,76,M,3500.0,0,0
16102,76,M,6916.0,0,0
16158,76,F,,0,0
16252,76,M,5047.0,0,0
17027,76,M,3133.0,0,0
17591,76,M,2995.0,0,0
17676,76,F,3600.0,0,0
17764,76,F,7000.0,0,0
17871,76,M,3500.0,0,0
17899,76,F,6650.0,0,0
17946,76,F,6500.0,0,0
17959,76,F,,0,0
18353,76,F,,0,0
18826,76,F,4000.0,0,0
19100,76,M,,0,0
19154,76,M,4000.0,0,0
19479,76,F,4172.0,0,0
19858,76,F,,0,0
19860,76,M,,0,0
20209,76,M,3716.0,0,0
20328,76,M,2700.0,0,0
20569,76,M,1200.0,0,0
20816,76,F,427.0,0,0
20835,76,M,,0,0
20954,76,M,,0,0
21111,76,M,,0,0
21568,76,M,1500.0,0,0
22114,76,M,3743.0,0,0
22209,76,M,3953.0,0,0
22244,76,F,3015.0,0,0
22311,76,M,5435.0,0,0
22574,76,M,7625.0,0,0
22767,76,M,7000.0,0,0
22908,76,M,10500.0,0,0
23168,76,M,,0,0
23431,76,M,4166.0,0,0
23735,76,M,2501.0,0,0
23842,76,M,3683.0,0,0
23971,76,M,6875.0,0,0
24047,76,M,5600.0,0,0
24050,76,F,7188.0,0,0
24380,76,M,4149.0,0,0
24519,76,F,,0,0
25126,76,F,10000.0,0,0
25399,76,F,3687.0,0,0
25536,76,F,5200.0,0,0
25615,76,M,4000.0,0,0
25626,76,F,,0,0
25768,76,M,2300.0,0,0
25971,76,M,4715.0,0,0
26014,76,M,,0,0
26114,76,M,10394.0,0,0
26633,76,F,,0,0
26847,76,M,,0,0
26934,76,M,,0,0
27270,76,F,1000.0,0,0
27386,76,F,2533.0,0,0
27665,76,M,8333.0,0,0
28002,76,M,6591.0,0,0
28139,76,F,1000.0,0,0
28172,76,M,5250.0,0,0
28425,76,M,2501.0,0,0
28636,76,F,8333.0,0,0
28688,76,M,,0,0
28928,76,M,1666.0,0,0
29228,76,M,7241.0,0,0
29308,76,M,2750.0,0,0
29607,76,M,4500.0,0,0
29874,76,M,1091.0,0,0
29945,76,M,5700.0,0,0
30018,76,F,1650.0,0,0
30418,76,F,,0,0
30531,76,M,6425.0,0,0
30767,76,M,,0,0
30774,76,M,4164.0,0,0
30930,76,F,3000.0,0,0
31208,76,M,2400.0,0,0
31295,76,M,,0,0
31338,76,F,,0,0
31543,76,M,3633.0,0,0
31576,76,F,,0,0
31587,76,M,10500.0,0,0
31692,76,M,3333.0,0,0
32048,76,M,4076.0,0,0
32740,76,M,,0,0
33089,76,M,1501.0,0,0
33376,76,F,3750.0,0,0
33526,76,F,,0,0
33595,76,M,,0,0
33807,76,M,4533.0,0,0
33920,76,M,500.0,0,0
33956,76,F,,0,0
33999,76,F,8339.0,0,0
34168,76,M,,0,0
34199,76,F,,0,0
34339,76,F,2413.0,0,0
34449,76,M,,0,0
34519,76,F,1750.0,0,0
34628,76,M,2050.0,0,0
34820,76,M,,0,0
35259,76,F,4792.0,0,0
35266,76,F,5616.0,0,0
35316,76,F,3200.0,0,0
35380,76,M,7585.0,0,0
35407,76,M,7666.0,0,0
35415,76,M,6723.0,0,0
35812,76,M,,0,0
35826,76,F,4486.0,0,0
35894,76,M,,0,0
35938,76,F,,0,0
12,77,M,,0,0
231,77,M,1772.0,0,0
255,77,M,,0,0
271,77,M,4000.0,0,0
490,77,F,4920.0,0,0
562,77,M,3280.0,0,0
569,77,M,8881.0,0,0
633,77,F,,0,0
727,77,M,,0,0
1208,77,M,2400.0,0,0
1295,77,M,6500.0,0,0
1399,77,F,5000.0,0,0
1844,77,F,,0,0
1854,77,M,0.0,0,0
2326,77,F,,0,0
2584,77,F,8333.0,0,0
2681,77,F,3400.0,0,0
2895,77,M,3527.0,0,0
3655,77,M,4139.0,0,0
3669,77,M,,0,0
3766,77,F,3002.0,0,0
4076,77,F,,0,0
4230,77,F,3541.0,0,0
4286,77,F,,0,0
4373,77,F,2000.0,0,0
4530,77,F,2817.0,0,0
5285,77,M,2500.0,0,0
5453,77,F,,0,0
5568,77,M,,0,0
5808,77,M,0.0,0,0
6392,77,M,2200.0,0,0
6550,77,F,3617.0,0,0
6711,77,M,5000.0,0,0
6747,77,M,0.0,0,0
6932,77,M,,0,0
7207,77,M,7366.0,0,0
7247,77,M,,0,0
7605,77,M,,0,0
7789,77,M,4350.0,0,0
7796,77,F,3700.0,0,0
7824,77,F,,0,0
8100,77,M,6159.0,0,0
8129,77,M,,0,0
8333,77,F,,0,0
8402,77,M,15666.0,0,0
8734,77,M,4300.0,0,0
8799,77,F,8000.0,0,0
8812,77,M,,0,0
8851,77,M,3500.0,0,0
9237,77,M,2500.0,0,0
9513,77,F,1150.0,0,0
9744,77,F,9536.0,0,0
9800,77,M,8295.0,0,0
9833,77,F,2166.0,0,0
9872,77,M,2616.0,0,0
10003,77,M,,0,0
10059,77,F,3377.0,0,0
10063,77,M,2500.0,0,0
11092,77,M,7700.0,0,0
11237,77,M,7473.0,0,0
11284,77,F,,0,0
11441,77,F,2500.0,0,0
11525,77,M,,0,0
11546,77,F,,0,0
11651,77,M,5500.0,0,0
11787,77,M,,0,0
11994,77,M,3551.0,0,0
12170,77,F,,0,0
12291,77,M,,0,0
12648,77,M,5833.0,0,0
13014,77,M,,0,0
13054,77,M,8125.0,0,0
13317,77,M,,0,0
13471,77,M,4500.0,0,0
13522,77,M,6630.0,0,0
13691,77,M,,0,0
14040,77,M,,0,0
14115,77,M,2000.0,0,0
14213,77,F,4000.0,0,0
14645,77,M,,0,0
14669,77,M,,0,0
14764,77,F,6250.0,0,0
15404,77,F,3000.0,0,0
15470,77,F,,0,0
15475,77,M,,0,0
15775,77,M,2000.0,0,0
16207,77,M,9500.0,0,0
16521,77,F,11248.0,0,0
16653,77,F,,0,0
16687,77,M,2916.0,0,0
16740,77,M,7500.0,0,0
16792,77,M,4363.0,0,0
17050,77,F,2500.0,0,0
17070,77,F,,0,0
17163,77,M,2032.0,0,0
17180,77,M,3600.0,0,0
17337,77,M,3610.0,0,0
17536,77,F,,0,0
17828,77,M,,0,0
17901,77,F,5000.0,0,0
18253,77,F,4745.0,0,0
18289,77,M,3189.0,0,0
18432,77,M,,0,0
18456,77,F,5708.0,0,0
18620,77,M,1521.0,0,0
18646,77,F,4200.0,0,0
18857,77,M,2500.0,0,0
19022,77,M,,0,0
19023,77,M,3450.0,0,0
19302,77,M,4300.0,0,0
19380,77,M,2500.0,0,0
19768,77,M,,0,0
19906,77,F,6980.0,0,0
20067,77,M,4967.0,0,0
20081,77,F,1223.0,0,0
20098,77,F,2900.0,0,0
20115,77,M,,0,0
20152,77,M,2017.0,0,0
20455,77,M,,0,0
20544,77,F,6833.0,0,0
20664,77,F,,0,0
21241,77,F,5313.0,0,0
21649,77,M,2050.0,0,0
21745,77,M,4000.0,0,0
21907,77,M,,0,0
21956,77,F,3500.0,0,0
21967,77,M,7077.0,0,0
22276,77,F,3000.0,0,0
22428,77,M,4500.0,0,0
22499,77,F,4500.0,0,0
22591,77,M,2200.0,0,0
22609,77,M,,0,0
22746,77,F,,0,0
23008,77,M,5500.0,0,0
23163,77,M,,0,0
23289,77,M,,0,0
23575,77,M,5176.0,0,0
23625,77,M,8001.0,0,0
23720,77,M,1100.0,0,0
23946,77,F,10000.0,0,0
24385,77,M,12500.0,0,0
24605,77,M,2386.0,0,0
24787,77,M,2900.0,0,0
24832,77,M,3220.0,0,0
