user_id,using_lines_not_secured_personal_assets,debt_ratio,total_times_delayed_payment
27369,0.163435365,0.387851349,0
27370,0.882326798,0.870453693,0
27371,0.186181382,0.268942937,0
27372,0.615485823,0.670640835,0
27374,0.06489667,0.252955708,0
27376,0.473053892,0.004663558,0
27377,0.111484137,0.150795655,0
27379,0.049247538,0.293100986,0
27380,0.875555794,0.675148362,0
27381,0.344258652,0.463873557,1
27382,0.041766708,69.0,0
27383,0.340517405,0.726255653,0
27384,0.146847939,0.488788041,0
27385,0.163877533,1627.0,0
27386,0.19532221,3.61878453,0
27387,0.355459264,1167.0,0
27388,0.697197501,0.347617141,0
27389,0.867122248,0.243517776,3
27390,0.102286438,0.159530537,0
27391,0.424857361,0.47467549,0
27392,0.257802557,0.375402733,0
27393,0.21813943,0.25378717,0
27394,0.024449389,0.004403948,0
27395,0.213341576,0.350886548,0
27396,1.756996016,0.661033897,0
27397,0.034163095,0.574191766,0
27398,0.122864619,0.229569281,0
27399,0.047915003,0.269009152,0
27400,1.036263639,0.496603774,0
27402,0.114096713,0.647129805,0
27403,0.427486157,0.566143386,0
27404,0.073310898,0.620819909,0
27405,0.001944507,0.000191791,0
27407,0.967952133,0.68427673,0
27408,0.000959164,0.132337372,0
27410,0.217092266,0.393896042,0
27411,0.066806739,1729.0,0
27412,0.019397099,0.181325894,0
27414,0.013332593,544.0,0
27415,0.186302627,0.47471416,0
27416,0.00269494,2.0,0
27419,0.506180046,0.438890277,0
27420,0.152039555,0.330583677,1
27421,0.134921299,0.385378339,0
27422,0.007664861,0.064223386,0
27424,0.257650302,0.461940468,0
27426,0.015665622,0.003294118,0
27427,0.015110901,0.281572404,0
27428,0.338094839,4215.0,0
27429,0.1424578,0.013258438,0
27431,0.952996475,0.052202888,1
27432,0.381792568,0.428303655,0
27433,0.001644399,0.137685324,0
27436,0.028447578,0.230588235,0
27437,0.056895637,0.178796457,0
27438,0.365881228,700.0,0
27439,0.091119277,2008.0,0
27440,0.227104748,0.143227479,0
27442,0.0645781,1282.0,0
27443,0.002165987,693.0,0
27444,0.840824624,1635.0,0
27446,0.220955795,0.691949698,0
27447,0.029464949,0.375937344,0
27448,0.882235529,0.111271975,2
27449,0.769456226,0.788642272,0
27450,0.058784151,0.510863845,0
27451,0.142659351,415.0,0
27454,0.031258248,0.397520496,0
27455,0.005315625,1677.0,0
27457,0.37437121,0.299184741,0
27458,0.373059703,0.765930862,0
27459,0.104470403,0.055414337,0
27461,0.480611829,0.351459416,0
27462,0.13859736,0.119695855,1
27463,0.708046141,1.293041546,0
27464,0.0763245,0.303929251,0
27466,0.052364921,1647.0,0
27467,0.001806345,0.001090711,0
27468,0.352329305,0.344050458,0
27470,0.77869088,0.400249896,0
27471,0.284943011,268.0,0
27473,0.073379082,0.463487009,0
27474,0.170850169,0.105803943,0
27475,0.015820881,991.0,0
27476,0.023595897,798.0,1
27478,0.529957383,0.37656823,0
27481,0.053138553,0.230167831,0
27482,0.018810501,0.135802469,0
27485,0.021074473,25.0,0
27486,0.014328557,0.000345781,0
27487,0.117209281,0.180371004,0
27488,0.008223414,1967.0,1
27490,0.021949616,0.021991204,0
27494,0.106813038,0.477087152,0
27495,0.572576326,2273.0,0
27496,0.275874935,110.0,0
27497,0.135620158,0.281595467,1
27498,0.93014859,0.154733301,1
27499,0.145395995,0.272315179,0
27501,0.027520947,0.17131063,0
27503,0.204057014,0.539384246,0
27504,0.055357786,0.028341246,0
27505,0.201796166,0.239622936,0
27506,0.009855735,0.239297945,0
27508,0.009377569,0.004831782,0
27509,0.869713355,0.784027867,0
27510,0.856428714,0.326191292,0
27511,0.918228243,0.321653867,0
27513,0.705901625,0.40979531,0
27514,0.354881706,0.298233922,0
27515,0.100445414,445.0,0
27517,0.519385846,0.810911168,0
27518,0.893545013,0.889110889,0
27520,0.007271613,0.001749871,0
27521,0.865057124,1.55708574,0
27522,0.057864095,46.0,0
27523,0.024314263,0.307762225,0
27524,0.555345375,8.055393586,0
27525,0.184787698,0.203436051,0
27526,0.02603896,0.46809671,0
27527,0.968235828,0.305899743,0
27528,0.93299298,0.478718406,0
27529,0.008132591,0.14941044,0
27533,8.59e-05,0.525288167,0
27534,0.05775538,2363.0,0
27535,0.038541112,0.238358252,0
27536,0.008286233,0.111968009,2
27538,0.006753403,0.259657143,0
27540,0.258544127,0.223231397,0
27543,0.04361128,366.0,0
27544,0.994066864,0.898138833,0
27545,0.079775199,1363.0,0
27546,0.594712723,0.868948655,0
27547,0.530004126,0.269079389,0
27548,0.003352843,3143.0,0
27549,0.001554136,0.116187824,0
27550,0.346707754,0.383815491,0
27551,0.012888591,1360.0,0
27552,0.10542066,0.016383355,0
27553,0.047308897,0.010371537,0
27554,0.046458261,0.027628982,0
27555,0.030314483,0.001480443,0
27556,0.098612673,0.328835582,0
27557,0.008219763,0.322633408,0
27558,0.553633691,0.539946934,0
27559,0.807498866,0.171441428,0
27560,0.321328233,0.722627737,0
27561,0.729837887,2819.0,0
27562,0.000878696,0.722543353,0
27563,0.029325925,0.097484768,0
27564,0.004838554,0.156898939,0
27565,0.020699704,0.265573443,0
27566,0.153048767,0.319921277,0
27569,0.517956837,1.115295926,0
27570,0.031351174,0.51466502,0
27571,0.869130869,1.012993503,0
27574,0.646612869,4802.0,0
27575,0.623437656,0.171457136,0
27576,0.304269573,0.583317463,1
27579,0.042536585,0.22442421,0
27580,0.428157789,0.650087478,0
27582,0.526505404,0.117892068,0
27583,0.000698068,0.0,0
27585,0.856215645,0.648848327,0
27587,0.148393203,908.0,0
27588,0.12299385,73.0,0
27589,0.583734108,479.0,0
27590,0.092845358,0.020362829,0
27591,0.226259375,0.065978007,0
27592,0.149683006,0.284807764,0
27594,0.24865096,0.200609963,0
27596,0.315078254,489.0,0
27598,0.055457163,4328.0,0
27599,0.129319678,0.30786644,0
27600,0.296880566,358.0,0
27601,0.212189181,2164.0,0
27603,0.230977484,0.606960763,0
27605,0.026770435,0.37350506,0
27606,0.000856628,0.052395998,0
27607,0.088675243,111.0,0
27608,0.110716436,0.379946486,0
27609,0.058278834,1760.0,0
27610,0.649960368,0.226973684,0
27613,0.153924474,0.230576963,0
27614,0.359495278,443.0,0
27619,0.013437889,0.041113131,0
27621,0.712937824,0.807205453,0
27622,0.392232916,5111.0,0
27623,0.24915017,0.010497376,0
27624,0.615843963,0.530542838,0
27625,0.219255135,1.147049339,0
27626,0.04395317,4685.0,0
27627,0.109850319,1265.0,0
27629,0.014249555,5852.0,0
27630,0.127858143,109.0,0
27631,0.806416727,0.560554419,0
27632,0.077818517,0.174872066,0
27634,0.060472487,2828.0,0
27635,0.587820582,0.281947262,0
27636,0.381601596,0.174075531,0
27638,0.947678972,1.916317992,0
27639,0.059460829,0.404711465,0
27640,0.634113193,0.269216348,0
27641,0.13739313,1464.0,0
27643,0.075172792,0.239107273,0
27645,0.022286573,0.19423022,0
27646,0.290541705,0.576940904,0
27648,0.051983852,0.23888741,0
27650,0.29756504,0.246121038,0
27651,0.019883882,0.052789442,0
27654,0.886754143,3166.0,0
27655,0.010344114,1113.0,0
27656,0.009714462,0.022279349,0
27657,0.034999457,0.111906893,0
27659,0.25355832,0.201730419,0
27660,0.195680863,5148.0,0
27661,0.014099295,0.523266679,0
27662,0.001374988,740.0,0
27663,0.026930392,0.349958089,0
27664,0.008280991,0.803839232,0
27665,0.053712367,0.198824094,0
27667,0.13682915,0.201054354,0
27669,0.068081442,0.070166042,0
27671,0.012001514,1541.0,0
27672,0.969225082,0.662175168,0
27673,0.587386615,0.246251704,0
27675,0.336282839,0.485514486,0
27676,0.52003478,0.302599422,0
27677,0.031546352,362.0,0
27680,0.893501413,0.280378748,0
27682,0.01032434,0.406998793,0
27683,0.527324219,0.33037694,0
27684,0.072283837,0.358528294,0
27685,0.131428791,0.544356518,0
27686,0.018019527,0.013997201,0
27688,0.362087212,0.524683701,0
27690,0.348225484,0.379485525,0
27691,0.015350129,0.002368546,0
27692,0.666033397,0.134716321,0
27693,0.423754103,0.196706851,0
27694,0.364382428,0.271745651,0
27695,0.031055143,2642.0,0
27696,0.314379774,0.253490401,0
27697,0.616496242,0.612036856,0
27698,0.92823081,0.719571231,0
27699,0.745935336,604.0,0
27700,0.076456946,0.007757952,0
27701,0.708458308,0.213575336,0
27704,0.25163128,0.24240482,0
27705,0.841543897,0.43502599,0
27709,0.009754955,0.199342826,0
27710,0.372925206,890.0,0
27712,0.012343099,0.367486178,0
27713,0.06316574,0.288570989,0
27715,0.036642744,0.210889456,0
27716,0.001612817,0.375728488,0
27717,0.263963887,0.155531315,0
27718,0.467177317,0.350964904,0
27719,0.040375521,552.0,0
27721,0.132721527,0.510034904,0
27723,0.933351847,0.186886708,0
27724,0.251697635,0.393457771,0
27726,0.03839872,0.00679864,0
27727,0.035895924,3.092570037,1
27728,0.613910643,0.53605155,0
27729,0.488398671,0.448641391,0
27730,0.048630777,0.014732003,0
27731,0.380428591,2590.0,0
27732,0.594139347,0.336332958,0
27733,0.36963037,0.010989011,0
27734,0.417561248,1.012634454,0
27735,0.493803966,0.651229017,0
27736,0.275903747,0.097576737,0
27737,0.092012879,0.353608783,0
27738,0.586210288,1.178102926,0
27739,0.825427885,0.744806621,0
27741,0.001440829,0.199019325,0
27742,0.106325707,0.443256766,1
27743,0.848006333,0.121632728,0
27744,0.342365009,0.852960894,0
27747,0.075682549,0.239862238,0
27749,0.273151492,0.016456203,0
27750,0.440124417,925.0,0
27753,0.407647743,0.936376782,0
27754,0.538059532,0.128715571,0
27756,0.045838166,34.0,0
27757,0.204902692,3986.0,0
27759,0.009111044,0.005805515,0
27760,0.018773586,0.380561944,0
27761,0.056897155,54.0,0
27765,0.486457008,192.0,0
27766,0.16495512,0.058171242,0
27767,0.99860028,0.207352467,0
27768,0.691221813,0.367512044,0
27769,0.021686343,0.080647911,0
27772,0.119244038,3475.0,0
27773,0.183810806,98.0,0
27774,0.533798069,0.631403582,0
27775,0.033588,0.246584089,0
27776,0.03079824,0.453559559,0
27777,0.242423167,0.529411765,0
27778,0.000458327,0.088,0
27782,0.008022701,0.226259083,0
27786,0.607607853,0.372656836,1
27787,0.276629066,0.337262688,0
27788,0.029321635,0.540245975,0
27789,0.137009532,0.125273352,0
27790,0.028782854,2.691466855,0
27791,0.213385119,0.215254591,0
27792,0.277520225,0.231976802,0
27793,0.205311119,0.144115796,0
27794,0.447548008,0.637652705,0
27795,0.03189832,0.076749152,0
27797,0.078870616,2543.0,0
27798,0.375968651,0.275497572,0
27799,0.090242207,0.080797482,0
27800,0.671820165,1988.0,0
27801,4.93e-05,2181.0,0
27802,0.019788081,653.0,0
27803,0.005627645,63.0,0
27804,0.198600108,0.731701346,0
27806,0.061513085,2571.0,0
27807,0.022091951,0.325107716,0
27808,0.008501446,1474.0,0
27810,0.139868316,0.153138955,0
27812,0.037259236,530.0,0
27813,1.119521912,54.0,1
27814,0.716856929,0.372253765,0
27815,0.024080464,9.0,0
27817,0.233512136,0.34636672,0
27818,0.044490213,0.206753391,0
27819,0.01365562,0.146612835,0
27820,0.067612416,0.672179709,0
27821,0.03925425,390.0,0
27823,0.183483381,0.324144199,0
27825,0.040347983,911.0,0
27827,0.635764669,0.371327488,0
27828,0.213238561,14.0,0
27829,0.008774781,0.215659129,0
27830,0.039719596,0.033202428,0
27831,0.454509098,804.0,0
27832,0.079113535,0.581449008,0
27833,0.019916426,0.004952246,0
27835,0.003622935,0.159222931,0
27840,0.203633862,0.377243223,1
27841,0.024378249,0.095219958,0
27842,0.315179742,0.071100578,0
27845,0.050462866,0.208395802,0
27847,0.563884603,987.0,0
27848,0.010910152,0.209640398,0
27849,0.720096879,0.428098244,0
27850,0.679330167,232.0,1
27851,0.177223508,1774.0,0
27852,0.036219581,0.792772011,0
27853,0.092895997,955.0,0
27854,0.253457914,0.240220782,0
27855,0.057466954,55.0,0
27858,0.816520711,0.566702775,0
27860,0.03678279,0.374375906,0
27861,0.877259753,0.490744921,0
27862,0.853409773,0.458362738,0
27863,0.076596627,0.628741301,0
27864,0.002546421,0.435927345,0
27865,2.86e-05,0.313535293,0
27866,0.151289723,0.322419395,0
27867,0.203265578,0.145610278,0
27868,2.66e-05,0.0,0
27869,0.149764181,0.303431505,0
27870,0.877561219,0.031845954,0
27872,0.028070426,0.007085644,0
27875,0.033096144,0.007685098,0
27876,0.203918433,95.0,0
27878,0.05057914,2376.0,0
27879,0.097617091,1188.0,0
27880,0.16485315,0.275177986,0
27882,0.012785096,0.004052959,0
27883,0.119554288,0.290696744,0
27884,0.022131866,0.309572301,0
27885,0.178927097,0.120085429,0
27886,0.251131913,0.321239823,0
27887,0.253422866,0.51184251,0
27889,0.651384656,0.177164567,0
27890,0.014305106,54.0,0
27892,0.017702589,0.246555862,0
27894,0.053772459,0.216653666,0
27895,0.590580205,0.408076695,0
27897,0.002302891,2174.0,0
27898,0.006914863,0.298220182,0
27899,0.702074946,0.238639314,0
27900,0.313020818,1091.0,1
27901,0.546675237,0.32770212,0
27903,0.036624253,0.854267311,0
27904,0.003235056,0.168293264,0
27906,0.054718648,0.010743446,0
27907,0.021175904,389.0,0
27908,0.006882218,0.390514905,0
27911,0.129253895,0.291446674,0
27912,0.049995455,1081.0,0
27914,0.742953754,5340.0,0
27915,0.427607523,0.353202431,0
27918,0.943730715,0.610438956,0
27919,0.948217769,0.827442192,0
27920,0.03509649,255.0,0
27921,0.855972769,240.0,0
27922,0.168026501,0.479638009,0
27924,0.238995729,0.385138117,0
27926,0.26926244,0.245365549,0
27927,0.657448205,0.373354665,0
27928,0.784199893,3354.0,1
27929,0.933825163,0.085295017,0
27931,0.336310275,0.143457103,0
27933,0.019296776,222.0,0
27934,0.889239196,0.313833756,0
27936,0.161317939,2809.0,0
27937,0.444197717,3308.0,0
27938,0.018224839,0.24243939,0
27940,0.389470313,2754.0,0
27942,0.004123937,0.000947269,0
27943,0.083277779,0.067912712,0
27944,0.022049449,0.004596888,0
27946,0.068941744,0.285955056,0
27948,0.214147493,0.339260703,0
27949,0.014181515,0.689815509,0
27950,0.605219739,0.420686658,0
27951,0.059365994,0.707486168,0
27952,0.761169031,0.350369642,0
27954,0.722346219,0.603189717,0
27955,0.006463022,8.0,0
27957,0.022753858,2216.0,0
27958,0.067859148,0.033477406,0
27959,0.516929396,1.221259285,0
27960,0.010198,0.182007497,0
27962,0.060710212,0.186824239,0
27963,0.010335432,0.006283919,0
27966,0.062129191,0.003575685,0
27968,0.107932638,0.525157233,0
27969,0.778478753,1.059708295,1
27970,0.027887856,115.0,0
27971,0.109634551,0.003181336,0
27972,0.093973281,0.502333022,0
27973,0.381736637,0.313790806,0
27975,0.044776119,0.102052059,0
27976,0.038019889,0.143222506,0
27978,0.160950435,442.5,0
27979,0.167212611,1551.0,0
27980,0.109936091,2231.0,0
27982,0.00215145,2.0,0
27984,0.013133041,1783.0,0
27985,0.100459969,0.327809645,0
27986,0.030607472,0.278144371,0
27987,0.028288275,0.136430462,0
27988,0.053552244,600.0,0
27989,0.813208327,10561.0,0
27990,0.477800262,0.729923966,0
27991,0.21581525,1633.0,0
27996,0.60338315,0.341507919,0
27997,0.060621556,0.26816893,0
27999,0.112967908,0.186655556,0
28001,0.021688191,0.310050653,0
28005,0.030774399,37.0,0
28006,0.354722448,0.168133955,0
28007,0.781090165,0.770409863,0
28008,0.033795888,0.003363331,0
28009,0.0367944,0.275274657,0
28012,0.122294262,0.697321072,0
28013,0.661004193,0.147498505,0
28014,0.085476603,0.18295698,0
28015,0.064710501,0.330113918,0
28017,0.285742024,0.960485599,0
28018,0.010316822,2125.0,0
28019,1512.0,1612.0,0
28020,0.004020326,2173.0,0
28022,0.494167056,0.331746334,0
28023,0.0230381,0.214840153,0
28024,0.019714895,0.018330278,0
28026,0.132438338,0.403876582,0
28027,0.623738408,0.346589647,0
28028,0.132215445,0.27129716,0
28029,0.029492627,0.000789266,0
28030,0.133647767,0.0356184,0
28031,0.062959618,0.409748984,0
28032,0.073567646,0.341530864,0
28034,0.006705751,0.166483063,0
28035,0.023164759,0.342331534,0
28036,0.043957127,0.24411303,0
28037,0.001672666,0.000161264,0
28038,0.007851642,0.217662587,0
28041,0.079929875,207.0,0
28042,0.009919206,0.280596503,0
28043,0.085417151,0.324668242,0
28045,0.56803995,0.134387352,1
28046,0.022317223,0.00779844,0
28047,0.068366793,2882.0,0
28049,0.060541285,0.367868727,0
28050,0.009066134,0.044401544,0
28051,0.013867979,0.004799616,0
28052,0.028809254,0.116753299,0
28053,0.601179961,3828.0,0
28055,0.015646829,0.374592148,0
28057,0.034241635,0.432570789,0
28058,0.153776893,0.1486,0
28059,0.000137922,0.212584534,0
28060,0.294063798,1443.0,0
28061,0.087112523,0.356115601,0
28062,0.195814847,0.112571746,0
28064,0.015747232,0.084064477,0
28065,0.256849469,0.243207218,1
28068,0.082280417,0.1419599,0
28070,0.110524309,0.326273323,0
28072,0.00096773,70.0,0
28074,0.371301304,0.365579303,0
28075,0.816367265,12.0,0
28077,0.020875411,0.017408771,0
28078,0.001491097,5173.0,0
28079,0.047964788,263.0,0
28080,0.040281878,0.258295381,0
28081,0.008445922,0.03768651,0
28082,0.392782474,0.019542494,2
28084,0.314423551,0.344156542,0
28085,0.000638275,1856.0,0
28086,0.682943088,0.465369933,0
28088,0.016869465,0.139199644,0
28089,0.13834508,0.254388694,0
28090,0.172640703,0.241342378,0
28091,0.036126122,1277.0,0
28092,0.284563667,0.490870934,0
28094,0.208877229,0.430418361,0
28095,0.614816103,0.546581367,0
28096,0.000263649,4.0,0
28097,0.171950871,0.430781129,0
28098,0.590688375,0.985008329,0
28099,0.040199996,0.353171857,0
28100,0.914236547,0.119375433,0
28101,0.005305668,0.002428225,0
28102,0.536025776,0.705882353,0
28103,0.342932853,0.363363664,0
28104,0.03702636,61.0,0
28105,0.000661006,2000.0,0
28106,0.048655753,0.216684077,0
28107,0.020306712,0.112390837,0
28108,0.420843816,0.167986561,0
28110,0.025860285,0.049556036,0
28112,0.142633547,0.277790304,0
28113,0.261232834,0.581477733,0
28115,0.02065945,0.201442308,0
28116,0.025148743,0.264483627,0
28117,0.360262303,0.440139965,0
28118,0.043824701,0.12649424,0
28119,0.711137214,0.603193553,0
28120,0.351677581,0.209458267,0
28121,0.468818992,0.674341804,0
28123,0.13977573,0.235716852,0
28124,0.638038101,2324.0,0
28125,0.056746006,2767.0,0
28126,0.033138279,0.020326558,0
28128,0.439756024,0.547937868,0
28129,0.002128556,0.071933675,0
28132,0.110446956,0.018372703,0
28133,0.601903633,0.726650881,0
28134,0.639173811,0.355482226,0
28136,0.387388809,0.493950178,0
28138,0.248067675,0.162365489,0
28140,0.142846112,0.239434742,0
28141,0.016828149,0.006498917,0
28142,0.455734052,0.373305671,0
28143,0.013588035,0.151314173,0
28145,0.685088813,0.246402982,0
28146,0.140219106,4.873403665,0
28147,0.024429864,0.086213445,0
28149,0.303291503,0.643747116,0
28150,0.47598401,0.303983229,0
28151,0.032406897,0.295410229,0
28153,0.151849912,0.200106652,0
28154,0.218347815,0.57587726,1
28155,0.003318419,0.828929539,0
28156,0.013962752,0.005331911,0
28158,0.155803939,1274.0,0
28159,0.098509733,0.876993915,0
28160,0.106906747,1518.0,0
28161,0.456234302,0.114080574,0
28162,0.471613573,0.37255744,0
28163,0.548222365,0.60610216,0
28164,0.924302789,0.234118487,0
28165,0.594281144,0.115088491,5
28167,0.714107171,0.198857551,0
28170,0.405837665,30.0,0
28171,0.748644758,0.936659772,0
28172,0.312825741,0.238811655,0
28173,0.173038875,0.052517596,0
28174,0.830355202,0.410823647,0
28175,0.364596721,0.141195293,0
28176,0.595810312,1426.0,0
28177,0.298394885,0.167837807,0
28178,0.220318645,0.303898927,0
28179,0.004056911,2.0,0
28181,0.026635956,0.060987802,0
28183,0.781459791,0.077640534,0
28186,0.622550376,0.432174203,0
28187,0.00672712,102.0,0
28188,0.012926514,15.0,0
28189,0.094542539,0.019633508,0
28191,0.0999001,0.000999667,0
28192,0.488333569,0.402596293,0
28193,0.022425494,0.007492114,0
28194,0.002443263,400.0,0
28195,0.012847022,0.48175912,0
28196,0.781304674,0.17815066,0
28197,0.790862992,0.522988506,0
28198,0.133528882,0.345554537,0
28199,0.306017212,0.267366317,0
28201,0.91518362,0.593101943,0
28202,0.004166493,1.690615493,0
28203,0.045259505,0.204238592,0
28204,0.035488413,1069.0,0
28205,0.002878944,0.159632572,0
28206,0.449197861,0.010361752,0
28207,0.80604511,0.36004761,0
28208,0.01544503,2815.0,0
28209,0.134827913,1528.0,0
28210,0.01062625,1649.0,0
28211,0.015044774,0.005330964,0
28213,0.104180989,0.153587632,0
28215,0.927048859,1.039360605,0
28216,0.316234941,0.267093163,0
28218,0.115031382,0.095347943,0
28220,0.23648522,0.249862652,0
28221,0.173121352,0.706764662,0
28222,1.352159468,0.055788591,1
28223,0.173064679,0.123104371,0
28224,0.169902465,0.271442861,0
28225,0.005499929,0.119906674,0
28226,0.973515592,0.719473349,0
28227,0.604762134,3468.0,0
28228,0.201479852,0.34985791,0
28231,0.277036148,0.070366204,0
28232,0.846387609,0.289223897,0
28234,0.023950398,908.5,0
28235,0.034974757,2924.0,0
28237,0.614146283,0.505377973,0
28240,0.070949331,0.414823147,0
28241,0.974634896,0.324172392,0
28242,0.028087203,34.0,0
28246,0.420339042,3149.0,0
28248,0.914801893,0.123321243,0
28249,0.912506835,2333.0,0
28250,0.644369301,0.992228894,0
28251,0.042685877,1.510711225,0
28252,0.874881203,0.552057443,0
28254,0.511974401,842.0,0
28257,0.010480383,0.003964834,0
28258,0.001949968,2.55,0
28259,0.00239984,0.000136221,0
28260,0.286095187,0.264635888,0
28261,0.668504939,0.12264303,0
28263,0.119539465,0.347124825,0
28264,0.258402524,0.509521959,0
28265,0.10775569,0.012654223,0
28266,0.007697968,0.276958659,0
28268,0.041813637,0.005856888,0
28269,0.054572293,112.0,0
28270,0.023786667,0.006497726,0
28271,0.40047415,0.541221374,0
28272,0.564183835,0.30964303,0
28273,0.19030289,0.258414308,0
28274,0.084583083,0.135117704,0
28276,0.188239611,0.468676891,0
28277,0.12329589,3409.0,0
28278,0.025326774,0.015330778,0
28279,0.552270792,0.121580547,0
28280,0.000939365,0.190402133,0
28284,0.075881526,0.384172947,0
28285,0.739142029,0.412198475,0
28286,0.180216641,0.700764256,0
28287,0.205711046,0.331749332,0
28288,0.730019851,0.452695466,0
28292,6.48e-05,0.489370659,0
28293,0.739086971,0.036646308,0
28294,0.012017486,0.557444256,0
28295,0.025772051,898.0,0
28296,0.057454381,0.631533847,0
28297,0.004850154,0.171980891,0
28298,0.001022943,0.073321113,0
28299,0.880786139,1009.0,0
28300,0.021171126,0.266860571,0
28301,0.44557052,0.344126984,0
28302,0.065725372,0.323591617,0
28304,0.016961763,0.275130548,0
28305,0.023353544,0.006125148,0
28306,0.101982848,173.0,0
28308,0.161968438,1.480236256,0
28309,0.257432922,0.365619546,0
28310,0.522053651,1.134807634,0
28312,0.179373705,0.673163418,0
28314,0.117147142,889.0,0
28315,0.070109125,0.427303625,0
28316,0.031443862,0.030323226,0
28317,0.294676999,0.656772379,0
28318,0.03848263,1533.0,0
28321,0.079430541,1.206773283,0
28322,0.97349627,0.571507914,0
28323,0.03898002,479.0,0
28326,0.037298217,1962.0,0
28327,0.380213719,2944.0,0
28328,0.046865104,0.007998546,0
28329,0.002430404,0.064903191,0
28330,0.604079184,90.0,0
28332,0.003848172,0.646270086,0
28333,0.293129972,0.358910272,0
28334,0.273893153,0.468005488,0
28336,0.179763842,0.30924893,1
28338,0.687866273,2626.0,0
28340,0.028443812,0.269230769,0
28341,0.136945207,0.670030553,0
28342,0.910766154,0.290400817,0
28343,0.199776004,720.0,0
28345,0.401167907,0.074985003,0
28346,0.203470219,0.021100538,0
28347,0.007388478,0.048064761,0
28348,0.426977527,0.238258416,0
28349,0.066540252,0.012170038,0
28351,0.042827418,0.177646849,0
28352,0.171482782,0.32885235,0
28353,0.612774451,81.0,0
28354,0.822431464,0.243804956,0
28355,0.028061499,0.447695684,0
28356,0.307757394,0.181313158,0
28357,0.570790073,0.448246069,0
28362,0.128978504,0.377081945,0
28363,0.031119155,0.348084118,0
28365,0.854145854,0.094952524,0
28366,0.772661737,2702.0,0
28367,0.799700772,0.195647912,0
28368,0.353982851,0.349319195,0
28369,0.349271897,0.341331734,0
28370,0.620568038,0.34046134,0
28374,1.01233606,0.452007648,0
28375,0.027080013,0.469283897,0
28376,0.192074454,2132.0,0
28378,0.152118331,0.202212531,0
28379,0.527902119,2624.0,0
28380,0.01071927,0.253495983,0
28381,0.019044208,19.0,0
28382,0.142853141,0.203944665,0
28384,0.579671811,0.820890791,0
28385,0.3792026,0.023631841,0
28386,0.348358756,5841.0,0
28387,0.279308828,0.599267049,0
28388,0.115235596,0.291614518,0
28389,0.808044845,0.052347383,0
28393,0.001089005,0.111983666,0
28395,0.787456446,0.371542819,0
28396,0.072080988,1.025822574,0
28397,0.243644475,0.141371726,0
28398,0.015596218,1864.0,0
28401,0.124433757,0.441063245,0
28402,0.028630072,0.125099421,0
28406,0.006038718,0.78943294,0
28407,0.760649574,1.262076624,0
28408,0.010377715,0.162690298,0
28409,0.855420534,870.0,0
28411,0.312544476,0.563277765,0
28413,0.010680737,0.022391213,0
28414,0.004557353,646.0,0
28415,0.315291578,0.302814513,0
28416,0.033096857,0.727318804,0
28417,0.008583471,1521.0,0
28418,0.013422562,0.24229655,0
28419,0.045524652,0.588912887,0
28420,0.050523499,0.47340673,0
28421,0.019321215,0.001624797,0
28422,0.114552374,0.265934066,0
28423,0.662359637,1290.0,0
28424,0.180080384,0.39486177,0
28425,0.258587071,0.472422062,0
28426,0.639272146,0.622075585,0
28428,0.422857242,0.480689369,0
28430,0.828930922,0.067770248,0
28432,0.008678032,0.002272211,0
28433,0.01993081,0.004285306,0
28434,0.620004524,0.632508251,0
28436,0.019675969,51.0,1
28437,0.147786084,0.304898367,0
28439,0.060197352,0.310335424,0
28441,0.042952918,0.298430774,0
28442,0.001589825,0.298225309,0
28443,0.107511399,0.060926841,0
28444,0.028223867,1086.0,0
28446,0.418407321,0.511653718,0
28447,0.108910258,1832.0,0
28448,0.560244328,0.548444935,0
28449,0.882744837,0.209722576,0
28450,0.036520287,0.13257741,0
28451,0.71881651,0.292932354,0
28453,0.091984669,1254.0,0
28454,0.085786464,0.545690862,0
28455,0.010603218,0.196610883,0
28456,0.182204687,0.21938326,0
28458,0.133258035,0.318054256,0
28459,0.388922116,0.455734845,0
28460,0.020117253,30.0,0
28461,0.042568026,0.019149535,0
28463,0.329492429,0.290141972,0
28464,0.058148546,0.358714044,0
28468,0.072768164,0.061869132,0
28470,0.83520412,5580.0,0
28473,0.034413879,0.18241892,0
28474,0.3049939,0.692253021,0
28475,0.102902906,0.660191273,0
28476,0.424739648,0.217700082,0
28477,0.579622156,0.145620634,0
28478,0.261278748,0.202068074,0
28479,0.054184471,0.0109978,0
28480,0.564870259,0.003634711,0
28481,0.090558492,0.185160428,0
28482,0.005325276,0.005343783,0
28483,0.117613575,3390.0,0
28484,0.112870297,0.446243695,0
28485,0.004840733,100.0,0
28486,0.040447046,36.0,0
28487,0.129398447,0.042218614,2
28489,0.513247045,1.049700086,0
28490,0.220519654,0.311785714,2
28491,0.083436758,69.0,0
28493,0.331056162,0.333333333,0
28494,0.302081703,0.454632101,0
28495,0.705714567,0.179027438,0
28496,0.011950143,1.450509898,0
28497,0.012259321,368.0,0
28498,0.104413748,0.682972467,0
28499,0.167341093,0.238514639,0
28500,0.447785644,0.507457043,0
28501,0.27919009,0.6809976,0
28502,0.268586571,0.10918775,0
28503,0.671570455,4090.0,0
28505,0.000416931,0.482013474,0
28507,0.00839832,1.0,0
28508,0.230636531,0.239480928,0
28509,0.237732712,558.0,0
